DATE_TIME,HIGH,LOW,OPEN,CLOSE
6/6/2022 16:30,1.06955,1.06895,1.06913,1.06947
6/6/2022 16:45,1.07015,1.06938,1.06941,1.07008
6/6/2022 17:00,1.07005,1.06942,1.07002,1.06968
6/6/2022 17:15,1.06999,1.06956,1.06963,1.06982
6/6/2022 17:30,1.07031,1.06966,1.06977,1.07003
6/6/2022 17:45,1.07015,1.06961,1.07007,1.06986
6/6/2022 18:00,1.06999,1.06937,1.06985,1.0696
6/6/2022 18:15,1.06976,1.06901,1.06956,1.06922
6/6/2022 18:30,1.06927,1.069,1.0692,1.06916
6/6/2022 18:45,1.06929,1.06881,1.06918,1.06903
6/6/2022 19:00,1.06913,1.06849,1.06904,1.06908
6/6/2022 19:15,1.06937,1.06891,1.06904,1.0693
6/6/2022 19:30,1.06947,1.06924,1.06929,1.06946
6/6/2022 19:45,1.06972,1.06926,1.06947,1.06954
6/6/2022 20:00,1.06963,1.06935,1.06955,1.06958
6/6/2022 20:15,1.06972,1.06954,1.06957,1.06961
6/6/2022 20:30,1.06972,1.06929,1.06961,1.06943
6/6/2022 20:45,1.06965,1.06915,1.06945,1.06956
6/6/2022 21:00,1.0697,1.06898,1.06898,1.06939
6/6/2022 21:15,1.06962,1.06923,1.0694,1.06946
6/6/2022 21:30,1.06946,1.06933,1.06944,1.06936
6/6/2022 21:45,1.0695,1.06934,1.06934,1.06948
6/6/2022 22:00,1.06949,1.0693,1.06939,1.06931
6/6/2022 22:15,1.06934,1.06909,1.06929,1.06913
6/6/2022 22:30,1.06938,1.06914,1.06917,1.06931
6/6/2022 22:45,1.06946,1.06922,1.06937,1.06942
6/6/2022 23:00,1.06955,1.06912,1.06945,1.0693
6/6/2022 23:15,1.06932,1.0685,1.06929,1.06868
6/6/2022 23:30,1.06894,1.06854,1.0687,1.06889
6/6/2022 23:45,1.06921,1.06881,1.06885,1.06894
6/7/2022 0:00,1.06922,1.06876,1.06895,1.06886
